X,Y,OBJECTID_12_13,Plant_ID,Plant_Name,Plant_Alias,Plant_Label,EIA_ID,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Docket_ID,STEP_Project_Type,Street,City,State_,Zip_Code,Plant_County,Initial_Start_Date,Online_Year,Retire_Date,Peaker,Renewable_Energy,Gen_Count,RPS_Eligible,Utility_ID,Owner_Name,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,CEC_Jurisdictional_Plant,CEC_Link,Aerial,Elevation,Operation_Job,Property_Tax,Income_Percent,Capacity_Factor,Project_Location
-121.170601899798186,38.609561728414803,2411,S0130,Aerojet II (2.4MW) Solar Plant, ,Aerojet II (2.4MW) Solar Plant,57698,2.4,3456,3456,Solar,Operating,,,,Highway 50 and Aerojet Road,Rancho Cordova,CA,95670,Sacramento,2010-05-21T00:00:00.000Z,2010,,0,1,1,1,14328,Altus Power America Inc,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Buffalo Creek,Senate District 1,Assembly District 8,Congressional District 7,45-50%,49,0,,"<a href="""">Google Earth</a>",86.05060835,,,182,0.16393443,Neither Low Income Nor Disadvantaged Community
-120.101211308342172,35.980678796391622,2412,S0131,Sand Drag,Sand Drag Solar Project,Sand Drag,57361,19,35792,34867,Solar,Operating,,,,33883 36th Avenue,Avenal,CA,93204,Kings,2010-12-31T00:00:00.000Z,2010,,0,1,1,1,14328,Eurus Energy America Corporation,,Greater Fresno,Wilson,Pacific Gas & Electric Company,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Kettleman Plain,Senate District 14,Assembly District 32,Congressional District 21,75-80%,75,0,,"<a href="""">Google Earth</a>",218.7569766,,,52,0.20891453,Low Income and Disadvantaged Community
-117.511570128296285,33.82780968700326,2413,S0133,Temescal Canyon RV  LLC,,Temescal Canyon RV LLC,57656,1.5,2201,2201,Solar,Operating,,,,20242 Temescal Canyon Road,Corona,CA,92881,Riverside,2011-05-17T00:00:00.000Z,2011,,0,1,1,1,17609,Temescal Canyon RV LLC,,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Corona South,Senate District 31,Assembly District 60,Congressional District 42,65-70%,65,0,,"<a href="""">Google Earth</a>",244.84475708,,,104,0.16704614,Neither Low Income Nor Disadvantaged Community
-117.57132643200012,34.041679489384585,2414,S0136,SPVP006 Ontario,SPVP006 ,SPVP006 Ontario,57220,2.55,2968,2968,Solar,Operating,,,,3510 E. Francis Street,Ontario,CA,91761,San Bernardino,2011-08-01T00:00:00.000Z,2011,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Guasti,Senate District 20,Assembly District 52,Congressional District 35,75-80%,78,0,,"<a href="""">Google Earth</a>",266.74716377,,,124,0.13250473,Disadvantaged Community
-118.276684238979456,33.747408575019861,2415,S0142,Port of Los Angeles Berth 93,Port of Los Angeles,Port of Los Angeles Berth 93,57309,1.1,1927,1927,Solar,Operating,,,,Pacific Cruise Ship Terminals Berth 93,San Pedro,CA,90731,Los Angeles,2011-07-01T00:00:00.000Z,2011,,0,1,1,1,11208,Port of Los Angeles,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,San Pedro,Senate District 35,Assembly District 70,Congressional District 44,,,0,,"<a href="""">Google Earth</a>",3.18103349,,,,0.19943285,
-118.241146961798179,33.794163659198418,2416,S0144,Konoike Pacific California Inc,,Konoike Pacific California Inc,57310,1.4,1839,1839,Solar,Operating,,,,1420 Coil Avenue,Wilmington,CA,90744,Los Angeles,2011-04-08T00:00:00.000Z,2011,,0,1,1,1,11208,Konoike Pacific California Inc,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,Long Beach (digital),Senate District 35,Assembly District 64,Congressional District 44,90-95%,95,0,,"<a href="""">Google Earth</a>",11.82488817,,,73,0.14954137,Disadvantaged Community
-118.286384409114135,33.784572222914989,2417,S0152,LA Harbor College,,LA Harbor College,57314,2.11,2841,2841,Solar,Operating,,,,1111 Figueroa Place,Wilmington,CA,90744,Los Angeles,2010-08-13T00:00:00.000Z,2010,,0,1,2,1,11208,Los Angeles Community College District,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,Torrance,Senate District 35,Assembly District 70,Congressional District 33,,,0,,"<a href="""">Google Earth</a>",7.19492628,,,83,0.15328387,
-121.431291214788772,38.338875250838804,2418,S0154,Point Pleasant (Lawrence Solar Farm),Lawrence Solar Farm Pam,Point Pleasant (Lawrence Solar Farm),57753,1,1786,1775,Solar,Operating,,,,6116 Point Pleasant Road,Elk Grove,CA,95758,Sacramento,2011-12-30T00:00:00.000Z,2011,,0,1,1,1,16534,Sacramento PV Energy LLC,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Bruceville,Senate District 3,Assembly District 9,Congressional District 3,60-65%,62,0,,"<a href="""">Google Earth</a>",6.93199968,,,122,0.20207195,Neither Low Income Nor Disadvantaged Community
-121.337810132313052,38.238008044435354,2419,S0155,Kost (Fleshman Solar Farm),Fleshman Solar Farm,Kost (Fleshman Solar Farm),57671,3,5556,5531,Solar,Operating,,,,9690 Kost Road,Galt,CA,95632,Sacramento,2011-11-19T00:00:00.000Z,2011,,0,1,1,1,16534,Sacramento PV Energy LLC,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Lodi North,Senate District 5,Assembly District 9,Congressional District 9,50-55%,51,0,,"<a href="""">Google Earth</a>",10.43633615,,,64,0.20988919,Neither Low Income Nor Disadvantaged Community
-121.413183967031557,38.365688291538575,2420,S0156,Grundman-Wilkinson Solar Farm (Bruceville Road),"Grundman-Wilkinson Solar Farm; Sacramento Municipal District at Grundman",Grundman-Wilkinson Solar Farm (Bruceville Road),57669,18,35270.56,35077,Solar,Operating,,,,10645 Bruceville Road,Elk Grove,CA,95757,Sacramento,2011-12-28T00:00:00.000Z,2011,,0,1,1,1,16534,Sacramento PV Energy LLC,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Bruceville,Senate District 3,Assembly District 9,Congressional District 3,60-65%,62,0,,"<a href="""">Google Earth</a>",8.93495339,,,122,0.22184907,Neither Low Income Nor Disadvantaged Community
-121.278989759947549,38.253745946203992,2421,S0157,Boessow (Van Connett Solar Farm),Van Connett Solar Farm,Boessow (Van Connett Solar Farm),57670,3,5537,5512,Solar,Operating,,,,10930 Boessow Road,Galt,CA,95632,Sacramento,2011-12-20T00:00:00.000Z,2011,,0,1,1,1,16534,Sacramento PV Energy LLC,,Sierra,Drum-Rio Oso,Sacramento Municipal Utility District,,BANC,Sacramento Metro Air Quality Management District,Sacramento Valley,Galt,Senate District 8,Assembly District 9,Congressional District 7,50-55%,52,0,,"<a href="""">Google Earth</a>",15.72057267,,,165,0.20916818,Neither Low Income Nor Disadvantaged Community
-117.231116038203666,34.08632250863284,2422,S0158,SPVP005 Redlands,"SPVP005; Redland Solar ",SPVP005 Redlands,57219,3.4,2338,2338,Solar,Operating,,,,1901 California Street,Redlands,CA,92374,San Bernardino,2011-08-01T00:00:00.000Z,2011,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Redlands,Senate District 23,Assembly District 40,Congressional District 31,70-75%,74,0,,"<a href="""">Google Earth</a>",346.41874973,,,71,0.07828405,Neither Low Income Nor Disadvantaged Community
-117.936579818538775,34.613495021243409,2423,S0163,SEPV 1 (Gestamp - GASNA),,SEPV 1 (Gestamp - GASNA),58073,2,4947,4947,Solar,Operating,,,,10751 East Ave O,Palmdale,CA,93550,Los Angeles,2012-04-23T00:00:00.000Z,2012,,0,1,1,1,17609,X-Elio North America Inc.,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Antelope Valley Air Quality Management District,Mojave Desert,Littlerock,Senate District 21,Assembly District 36,Congressional District 25,25-30%,29,0,,"<a href="""">Google Earth</a>",796.03202719,,,84,0.28159153,Neither Low Income Nor Disadvantaged Community
-116.153286218421115,34.174683230113509,2424,S0164,SEPV 2 (Gestamp - GASNA),,SEPV 2 (Gestamp - GASNA),58074,2,4350,4350,Solar,Operating,,,,4388 Lear Ave,Twentynine Palms,CA,92277,San Bernardino,2012-06-01T00:00:00.000Z,2012,,0,1,1,1,17609,X-Elio North America Inc.,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Sunfair,Senate District 16,Assembly District 42,Congressional District 8,35-40%,39,0,,"<a href="""">Google Earth</a>",672.41101689,,,49,0.24760929,Low Income
-116.073334551048433,34.172149693225052,2425,S0165,Coronus 29-Palms North 1, ,Coronus 29-Palms North 1,,1.5,2628,2628,Solar,Operating,,,,4502 Mesquite Springs Road,Twentynine Palms,CA,92277,San Bernardino,2014-01-15T00:00:00.000Z,2014,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Twentynine Palms,Senate District 16,Assembly District 42,Congressional District 8,15-20%,18,0,,"<a href="""">Google Earth</a>",574.84677225,,,80,0.19945355,Neither Low Income Nor Disadvantaged Community
-116.075615396012694,34.172114549848729,2426,S0166,Coronus 29-Palms North 2, ,Coronus 29-Palms North 2,,1.5,2628,2628,Solar,Operating,,,,4502 Mesquite Springs Road,Twentynine Palms,CA,92277,San Bernardino,2014-01-15T00:00:00.000Z,2014,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Twentynine Palms,Senate District 16,Assembly District 42,Congressional District 8,15-20%,18,0,,"<a href="""">Google Earth</a>",578.84814396,,,80,0.19945355,Neither Low Income Nor Disadvantaged Community
-116.073105966639545,34.170740226857689,2427,S0167,Coronus 29-Palms North 3, ,Coronus 29-Palms North 3,,1.5,2628,2628,Solar,Operating,,,,4502 Mesquite Springs Road,Twentynine Palms,CA,92277,San Bernardino,2014-01-15T00:00:00.000Z,2014,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Twentynine Palms,Senate District 16,Assembly District 42,Congressional District 8,15-20%,18,0,,"<a href="""">Google Earth</a>",575.48120117,,,80,0.19945355,Neither Low Income Nor Disadvantaged Community
-117.376968225312169,34.43449637351268,2428,S0168,SunEdison Hesperia Solar PV,Coronus Hesperia West 2,SunEdison Hesperia Solar PV,59182,1.5,3293,3293,Solar,Operating,,,,7795 Fuente Ave.,Hesperia,CA,92345,San Bernardino,2014-08-04T00:00:00.000Z,2014,,0,1,1,1,17609,Longroad Energy,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Baldy Mesa,Senate District 21,Assembly District 33,Congressional District 8,50-55%,54,0,,"<a href="""">Google Earth</a>",1053.01604046,,,107,0.2499241,Neither Low Income Nor Disadvantaged Community
-116.352244903393284,34.120738581738031,2429,S0169,Coronus Yucca Valley East 1, ,Coronus Yucca Valley East 1,,1.5,2628,2628,Solar,Operating,,,,60097 Alta Loma Tr.,Joshua Tree,CA,92252,San Bernardino,2013-07-15T00:00:00.000Z,2013,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Joshua Tree South,Senate District 16,Assembly District 42,Congressional District 8,25-30%,27,0,,"<a href="""">Google Earth</a>",988.87331372,,,74,0.19945355,Neither Low Income Nor Disadvantaged Community
-116.352967779499053,34.120762382370593,2430,S0170,Coronus Yucca Valley East 2, ,Coronus Yucca Valley East 2,,1.5,2628,2628,Solar,Operating,,,,60097 Alta Loma Tr.,Joshua Tree,CA,92252,San Bernardino,2013-07-15T00:00:00.000Z,2013,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Joshua Tree South,Senate District 16,Assembly District 42,Congressional District 8,25-30%,27,0,,"<a href="""">Google Earth</a>",988.55619255,,,74,0.19945355,Neither Low Income Nor Disadvantaged Community
-116.353784692147059,34.120756250755974,2431,S0171,Coronus Yucca Valley East 3, ,Coronus Yucca Valley East 3,,1.5,2628,2628,Solar,Operating,,,,60097 Alta Loma Tr.,Joshua Tree,CA,92252,San Bernardino,2014-07-15T00:00:00.000Z,2014,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Joshua Tree South,Senate District 16,Assembly District 42,Congressional District 8,25-30%,27,0,,"<a href="""">Google Earth</a>",988.25043444,,,74,0.19945355,Neither Low Income Nor Disadvantaged Community
-116.224508516901821,34.134144219877605,2432,S0172,Coronus Joshua Tree East 1, ,Coronus Joshua Tree East 1,,1.5,2628,2628,Solar,Operating,,,,6350 Mount Shasta Ave.,Joshua Tree,CA,92252,San Bernardino,2013-07-15T00:00:00.000Z,2013,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Sunfair,Senate District 16,Assembly District 42,Congressional District 8,35-40%,39,0,,"<a href="""">Google Earth</a>",757.5659545,,,49,0.19945355,Low Income
-116.224370440452773,34.134141285050219,2433,S0173,Coronus Joshua Tree East 2, ,Coronus Joshua Tree East 2,,1.5,2628,2628,Solar,Operating,,,,6350 Mount Shasta Ave.,Joshua Tree,CA,92252,San Bernardino,2013-07-15T00:00:00.000Z,2013,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Sunfair,Senate District 16,Assembly District 42,Congressional District 8,35-40%,39,0,,"<a href="""">Google Earth</a>",757.53436899,,,49,0.19945355,Low Income
-116.224232225663158,34.134145413289765,2434,S0174,Coronus Joshua Tree East 3, ,Coronus Joshua Tree East 3,,1.5,2628,2628,Solar,Operating,,,,6350 Mount Shasta Ave.,Joshua Tree,CA,92252,San Bernardino,2013-07-15T00:00:00.000Z,2013,,0,1,1,1,17609,Coronus,,,,Southern California Edison,IOU,CALISO,Mojave Desert Air Quality Management District,Mojave Desert,Sunfair,Senate District 16,Assembly District 42,Congressional District 8,35-40%,39,0,,"<a href="""">Google Earth</a>",757.44281442,,,49,0.19945355,Low Income
-118.574695638992125,34.183766160218234,2435,S0181,Pierce College LACCD,,Pierce College LACCD,58248,2.1,3679,3679,Solar,Operating,,,,6201 Winnetka Ave,Los Angeles,CA,91371,Los Angeles,2010-10-19T00:00:00.000Z,2010,,0,1,1,1,11208,Los Angeles Community College District,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,Canoga Park,Senate District 27,Assembly District 45,Congressional District 30,30-35%,34,0,,"<a href="""">Google Earth</a>",237.9151544,,,142,0.19944271,Neither Low Income Nor Disadvantaged Community
-118.28479829154621,33.783350225515804,2436,S0182,Harbor College  LACCD,,Harbor College LACCD,57314,1.1,1927,1927,Solar,Operating,,,,1111 Figueroa Place,Wilmington,CA,90744,Los Angeles,2010-12-20T00:00:00.000Z,2010,,0,1,1,1,11208,Los Angeles Community College District,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,Torrance,Senate District 35,Assembly District 70,Congressional District 33,,,0,,"<a href="""">Google Earth</a>",10.21679948,,,83,0.19943285,
-118.229218856571165,34.05851957448283,2437,S0183,LA County MTA/Metro,Los Angeles County Metropolitan Transportation Authority/ Metro,LA County MTA/Metro,57313,1.05,1840,1840,Solar,Operating,,,,900 Lyon Street,Los Angeles,CA,90012,Los Angeles,2009-04-01T00:00:00.000Z,2009,,0,1,1,1,11208,LA County MTA/Metro,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,Los Angeles,Senate District 24,Assembly District 51,Congressional District 34,55-60%,56,0,,"<a href="""">Google Earth</a>",88.65770393,,,135,0.19949692,Neither Low Income Nor Disadvantaged Community
-118.224045473222958,34.02762379440103,2438,S0184,Dependable Highway Express,,Dependable Highway Express,57871,1.05,1840,1840,Solar,Operating,,,,2555 E. Olympic Blvd,Los Angeles,CA,90023,Los Angeles,2012-03-02T00:00:00.000Z,2012,,0,1,1,1,11208,Dependable Highway Express Inc,,,,Los Angeles Department of Water & Power,,LADWP,South Coast Air Quality Management District,South Coast,Los Angeles,Senate District 24,Assembly District 53,Congressional District 34,95-100% (highest scores),100,0,,"<a href="""">Google Earth</a>",71.03879576,,,34,0.19949692,Low Income and Disadvantaged Community
-117.228094511626423,34.086369358494373,2439,S0185,SPVP007 Redlands,SPVP007 - RDC 3,SPVP007 Redlands,57221,3.2,3853,3853,Solar,Operating,,,,2252 Palmetto Avenue,Redlands,CA,92374,San Bernardino,2010-12-29T00:00:00.000Z,2010,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Redlands,Senate District 23,Assembly District 40,Congressional District 31,70-75%,74,0,,"<a href="""">Google Earth</a>",350.1032844,,,71,0.13707451,Neither Low Income Nor Disadvantaged Community
-117.565685337205991,34.042066365916241,2440,S0186,SPVP008 Ontario,Spv008 - PPOA 4,SPVP008 Ontario,57222,2.85,2545,2545,Solar,Operating,,,,4060 East Francis Street Unit A,Ontario,CA,91761,San Bernardino,2010-12-30T00:00:00.000Z,2010,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Guasti,Senate District 20,Assembly District 52,Congressional District 35,75-80%,78,0,,"<a href="""">Google Earth</a>",266.32771484,,,124,0.10166012,Disadvantaged Community
-117.570591352281241,34.0429851493871,2441,S0187,SPVP009 Ontario,SPVP009 - PPOA 3,SPVP009 Ontario,57223,1.41,827,827,Solar,Operating,,,,3550 East Francis Street Unit A,Ontario,CA,91761,San Bernardino,2011-01-10T00:00:00.000Z,2011,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Guasti,Senate District 20,Assembly District 52,Congressional District 35,75-80%,78,0,,"<a href="""">Google Earth</a>",267.89560126,,,124,0.06677195,Disadvantaged Community
-117.51712162153072,34.074864355318411,2442,S0188,SPVP010 Fontana (Etiwanda),SPVP010 - KDC 2,SPVP010 Fontana (Etiwanda),57224,2.25,814,814,Solar,Operating,,,,13279 San Bernardino Avenue,San Bernardino,CA,92335,San Bernardino,2011-05-18T00:00:00.000Z,2011,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Guasti,Senate District 20,Assembly District 52,Congressional District 35,95-100% (highest scores),98,0,,"<a href="""">Google Earth</a>",322.0307844,,,78,0.04118599,Disadvantaged Community
-117.241019377611224,34.076032718243759,2443,S0189,SPVP011 Redlands RDC 4,SPVP011 - RDC 4,SPVP011 Redlands RDC 4,57225,5.02,6366,6366,Solar,Operating,,,,2503 West San Bernardino Avenue,Redlands,CA,92374,San Bernardino,2011-10-10T00:00:00.000Z,2011,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Redlands,Senate District 23,Assembly District 40,Congressional District 31,70-75%,74,0,,"<a href="""">Google Earth</a>",338.84398913,,,71,0.14436788,Neither Low Income Nor Disadvantaged Community
-117.234824031269937,34.083538910603131,2444,S0190,SPVP013 Redlands,SPVP013 - RDC 5,SPVP013 Redlands,57227,4.93,4838,4838,Solar,Operating,,,,1897 Marigold Avenue,Redlands,CA,92374,San Bernardino,2011-09-15T00:00:00.000Z,2011,,0,1,1,1,17609,Southern California Edison (SCE),,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Redlands,Senate District 23,Assembly District 40,Congressional District 31,70-75%,74,0,,"<a href="""">Google Earth</a>",343.84558736,,,71,0.11171889,Neither Low Income Nor Disadvantaged Community
